Index,Date,Month,Year,USD/BDT
2962,13,8,2019,84.47295
2963,14,8,2019,84.60195
2964,15,8,2019,84.48395
2965,16,8,2019,84.46395
2966,17,8,2019,84.54395
2967,18,8,2019,84.54395
2968,19,8,2019,84.54395
2969,20,8,2019,84.46995
2970,21,8,2019,84.50195
2971,22,8,2019,84.48395
2972,23,8,2019,84.54995
2973,24,8,2019,84.41595
2974,25,8,2019,83.01595
2975,26,8,2019,83.01595
2976,27,8,2019,83.74545
2977,28,8,2019,84.49395
2978,29,8,2019,84.51195
2979,30,8,2019,84.51195
2980,31,8,2019,84.48995
2981,1,9,2019,84.48995
2982,2,9,2019,84.48995
2983,3,9,2019,84.67495
2984,4,9,2019,84.49595
2985,5,9,2019,84.49195
2986,6,9,2019,84.42995
2987,7,9,2019,84.55995
2988,8,9,2019,84.55995
2989,9,9,2019,84.54195
2990,10,9,2019,84.33595
2991,11,9,2019,84.33795
2992,12,9,2019,84.47595
2993,13,9,2019,84.49495
2994,14,9,2019,84.49595
2995,15,9,2019,84.49595
2996,16,9,2019,84.49595
2997,17,9,2019,84.52495
2998,18,9,2019,84.58095
2999,19,9,2019,84.49195
3000,20,9,2019,84.50895
3001,21,9,2019,84.51995
3002,22,9,2019,84.51995
3003,23,9,2019,84.51995
3004,24,9,2019,84.52795
3005,25,9,2019,84.48295
3006,26,9,2019,84.51595
3007,27,9,2019,84.46995
3008,28,9,2019,84.54995
3009,29,9,2019,84.54995
3010,30,9,2019,84.54845
3011,1,10,2019,84.66595
3012,2,10,2019,84.25395
3013,3,10,2019,84.19195
3014,4,10,2019,84.21195
3015,5,10,2019,84.55395
3016,6,10,2019,84.57895
3017,7,10,2019,84.57895
3018,8,10,2019,84.58995
3019,9,10,2019,84.59795
3020,10,10,2019,84.62795
3021,11,10,2019,84.64095
3022,12,10,2019,84.67895
3023,13,10,2019,84.67895
3024,14,10,2019,84.711
3025,15,10,2019,84.7332
3026,16,10,2019,84.7417
3027,17,10,2019,84.7403
3028,18,10,2019,84.7221
3029,19,10,2019,84.7131
3030,20,10,2019,84.7131
3031,21,10,2019,84.7131
3032,22,10,2019,84.6917
3033,23,10,2019,84.68785
3034,24,10,2019,84.6895
3035,25,10,2019,84.67895
3036,26,10,2019,84.7157
3037,27,10,2019,84.7157
3038,28,10,2019,84.7157
3039,29,10,2019,84.7998
3040,30,10,2019,84.728
3041,31,10,2019,84.67215
3042,1,11,2019,84.62295
3043,2,11,2019,84.64035
3044,3,11,2019,84.64035
3045,4,11,2019,84.64025
3046,5,11,2019,84.6288
3047,6,11,2019,84.67365
3048,7,11,2019,84.7479
3049,8,11,2019,84.81465
3050,9,11,2019,84.8431
3051,10,11,2019,84.8431
3052,11,11,2019,84.8431
3053,12,11,2019,84.77605
3054,13,11,2019,84.7611
3055,14,11,2019,84.77775
3056,15,11,2019,84.76705
3057,16,11,2019,84.73665
3058,17,11,2019,84.73665
3059,18,11,2019,84.73665
3060,19,11,2019,84.69975
3061,20,11,2019,84.6985
3062,21,11,2019,84.735
3063,22,11,2019,84.7281
3064,23,11,2019,84.77505
3065,24,11,2019,84.77505
3066,25,11,2019,84.77505
3067,26,11,2019,84.79435
3068,27,11,2019,84.80445
3069,28,11,2019,84.8177
3070,29,11,2019,84.85505
3071,30,11,2019,84.8515
3072,1,12,2019,84.845
3073,2,12,2019,84.845
3074,3,12,2019,84.844
3075,4,12,2019,84.8548
3076,5,12,2019,84.8423
3077,6,12,2019,84.83475
3078,7,12,2019,84.82015
3079,8,12,2019,84.82015
3080,9,12,2019,84.822
3081,10,12,2019,84.867
3082,11,12,2019,84.8833
3083,12,12,2019,84.876
3084,13,12,2019,84.7602
3085,14,12,2019,84.76195
3086,15,12,2019,84.76195
3087,16,12,2019,84.76195
3088,17,12,2019,85.1095
3089,18,12,2019,84.95085
3090,19,12,2019,84.9571
3091,20,12,2019,84.9489
3092,21,12,2019,84.94105
3093,22,12,2019,84.94105
3094,23,12,2019,84.94105
3095,24,12,2019,84.9439
3096,25,12,2019,84.9225
3097,26,12,2019,84.90355
3098,27,12,2019,84.8912
3099,28,12,2019,84.8688
3100,29,12,2019,84.8688
3101,30,12,2019,84.8688
3102,31,12,2019,84.8387
3103,1,1,2020,84.81055
3104,2,1,2020,84.81055
3105,3,1,2020,85.0575
3106,4,1,2020,84.98325
3107,5,1,2020,84.98325
3108,6,1,2020,84.98325
3109,7,1,2020,84.90975
3110,8,1,2020,84.9197
3111,9,1,2020,84.88925
3112,10,1,2020,84.89185
3113,11,1,2020,84.8851
3114,12,1,2020,84.8851
3115,13,1,2020,84.60525
3116,14,1,2020,84.6027
3117,15,1,2020,84.73335
3118,16,1,2020,84.7165
3119,17,1,2020,84.7487
3120,18,1,2020,84.81299999999999
3121,19,1,2020,84.83885
3122,20,1,2020,84.83885
3123,21,1,2020,84.90995
3124,22,1,2020,84.89565
3125,23,1,2020,84.90385
3126,24,1,2020,84.88
3127,25,1,2020,84.90235
3128,26,1,2020,84.90235
3129,27,1,2020,84.90235
3130,28,1,2020,84.89775
3131,29,1,2020,84.8946
3132,30,1,2020,84.8601
3133,31,1,2020,84.86155
3134,1,2,2020,84.8106
3135,2,2,2020,84.8106
3136,3,2,2020,84.8106
3137,4,2,2020,84.83255
3138,5,2,2020,84.8425
3139,6,2,2020,84.88865
3140,7,2,2020,84.9498
3141,8,2,2020,84.96985
3142,9,2,2020,84.96985
3143,10,2,2020,84.96985
3144,11,2,2020,84.97865
3145,12,2,2020,85.00125
3146,13,2,2020,84.98635
3147,14,2,2020,84.999
3148,15,2,2020,85.00495
3149,16,2,2020,85.00495
3150,17,2,2020,85.00495
3151,18,2,2020,84.91345
3152,19,2,2020,85.0015
3153,20,2,2020,85.0134
3154,21,2,2020,84.9657
3155,22,2,2020,84.98
3156,23,2,2020,84.98
3157,24,2,2020,84.98
3158,25,2,2020,84.8543
3159,26,2,2020,84.8335
3160,27,2,2020,84.8392
3161,28,2,2020,84.9012
3162,29,2,2020,84.82395
3163,1,3,2020,84.82455
3164,2,3,2020,84.82455
3165,3,3,2020,84.76655
3166,4,3,2020,84.79015
3167,5,3,2020,84.78255
3168,6,3,2020,84.7858
3169,7,3,2020,84.78935
3170,8,3,2020,84.78935
3171,9,3,2020,84.78935
3172,10,3,2020,84.7737
3173,11,3,2020,84.7815
3174,12,3,2020,84.8206
3175,13,3,2020,84.9252
3176,14,3,2020,84.9252
3177,15,3,2020,84.9252
3178,16,3,2020,85.335
3179,17,3,2020,85.0556
3180,18,3,2020,85.0395
3181,19,3,2020,84.9751
3182,20,3,2020,85.0017
3183,21,3,2020,84.6729
3184,22,3,2020,84.6729
3185,23,3,2020,84.6729
3186,24,3,2020,84.74055
3187,25,3,2020,84.74055
3188,26,3,2020,84.68700000000001
3189,27,3,2020,84.68700000000001
3190,28,3,2020,84.64565
3191,29,3,2020,84.64565
3192,30,3,2020,84.64565
3193,31,3,2020,84.9411
3194,1,4,2020,85.36065
3195,2,4,2020,85.1724
3196,3,4,2020,85.1724
3197,4,4,2020,85.1724
3198,5,4,2020,85.1724
3199,6,4,2020,85.1724
3200,7,4,2020,84.85985
3201,8,4,2020,84.9211
3202,9,4,2020,84.94635
3203,10,4,2020,84.94345
3204,11,4,2020,84.94345
3205,12,4,2020,84.94345
3206,13,4,2020,84.94345
3207,14,4,2020,84.94345
3208,15,4,2020,84.78105
3209,16,4,2020,84.7432
3210,17,4,2020,84.751
3211,18,4,2020,84.75845
3212,19,4,2020,84.75845
3213,20,4,2020,84.81375
3214,21,4,2020,84.83965
3215,22,4,2020,84.82955
3216,23,4,2020,84.79625
3217,24,4,2020,84.8412
3218,25,4,2020,84.9263
3219,26,4,2020,84.9263
3220,27,4,2020,84.9263
3221,28,4,2020,84.84275
3222,29,4,2020,84.93565
3223,30,4,2020,84.97545
3224,1,5,2020,84.9525
3225,2,5,2020,84.9525
3226,3,5,2020,84.9525
3227,4,5,2020,84.9525
3228,5,5,2020,84.8583
3229,6,5,2020,84.854
3230,7,5,2020,84.82465
3231,8,5,2020,84.84425
3232,9,5,2020,84.8516
3233,10,5,2020,84.8516
3234,11,5,2020,84.8516
3235,12,5,2020,84.88245
3236,13,5,2020,84.88245
3237,14,5,2020,85.00685
3238,15,5,2020,85.04715
3239,16,5,2020,85.0801
3240,17,5,2020,85.0801
3241,18,5,2020,85.0802
3242,19,5,2020,85.0708
3243,20,5,2020,85.0528
3244,21,5,2020,84.99155
3245,22,5,2020,84.94185
3246,23,5,2020,84.98515
3247,24,5,2020,84.98515
3248,25,5,2020,84.98515
3249,26,5,2020,85.0308
3250,27,5,2020,85.06345
3251,28,5,2020,85.04835
3252,29,5,2020,85.05805
3253,30,5,2020,85.05805
3254,31,5,2020,85.05805
3255,1,6,2020,85.05805
3256,2,6,2020,85.01605
3257,3,6,2020,84.96215
3258,4,6,2020,84.9058
3259,5,6,2020,84.8843
3260,6,6,2020,84.88995
3261,7,6,2020,84.88995
3262,8,6,2020,84.88995
3263,9,6,2020,84.9108
3264,10,6,2020,84.91315
3265,11,6,2020,84.92025
3266,12,6,2020,84.88875
3267,13,6,2020,85.0478
3268,14,6,2020,85.0478
3269,15,6,2020,84.92955
3270,16,6,2020,85.0013
3271,17,6,2020,84.97295
3272,18,6,2020,85.0098
3273,19,6,2020,85.0098
3274,20,6,2020,85.0098
3275,21,6,2020,85.0098
3276,22,6,2020,85.0098
3277,23,6,2020,84.96345
3278,24,6,2020,84.86615
3279,25,6,2020,84.88825
3280,26,6,2020,84.90435
3281,27,6,2020,84.8671
3282,28,6,2020,84.8671
3283,29,6,2020,84.8671
3284,30,6,2020,84.84485
3285,1,7,2020,85.0581
3286,2,7,2020,84.91345
3287,3,7,2020,84.8935
3288,4,7,2020,84.93225
3289,5,7,2020,84.93225
3290,6,7,2020,84.93225
3291,7,7,2020,84.86715
3292,8,7,2020,84.82185
3293,9,7,2020,84.8151
3294,10,7,2020,84.60325
3295,11,7,2020,84.8047
3296,12,7,2020,84.8047
3297,13,7,2020,84.83715
3298,14,7,2020,84.8302
3299,15,7,2020,84.80885
3300,16,7,2020,84.81145
3301,17,7,2020,84.79465
3302,18,7,2020,84.7841
3303,19,7,2020,84.7841
3304,20,7,2020,84.7841
3305,21,7,2020,84.76899999999999
3306,22,7,2020,84.7776
3307,23,7,2020,84.80795
3308,24,7,2020,84.79615
3309,25,7,2020,84.76799999999999
3310,26,7,2020,84.76799999999999
3311,27,7,2020,84.76799999999999
3312,28,7,2020,84.77005
3313,29,7,2020,84.74515
3314,30,7,2020,84.8926
3315,31,7,2020,84.7437
3316,1,8,2020,84.60265
3317,2,8,2020,84.60265
3318,3,8,2020,84.60265
3319,4,8,2020,84.74655
3320,5,8,2020,84.7313
3321,6,8,2020,84.69065
3322,7,8,2020,84.68915
3323,8,8,2020,84.7485
3324,9,8,2020,84.7485
3325,10,8,2020,84.7485
3326,11,8,2020,84.78535
3327,12,8,2020,84.90055
3328,13,8,2020,84.96725
3329,14,8,2020,84.9347
3330,15,8,2020,84.9305
3331,16,8,2020,84.9305
3332,17,8,2020,84.9305
3333,18,8,2020,84.87185
3334,19,8,2020,84.79685
3335,20,8,2020,84.6331
3336,21,8,2020,84.84225
3337,22,8,2020,84.7282
3338,23,8,2020,84.7282
3339,24,8,2020,84.7282
3340,25,8,2020,84.7654
3341,26,8,2020,84.8053
3342,27,8,2020,84.7974
3343,28,8,2020,84.81
3344,29,8,2020,84.80085
3345,30,8,2020,84.80085
3346,31,8,2020,84.80085
3347,1,9,2020,84.76935
3348,2,9,2020,84.75565
3349,3,9,2020,84.75885
3350,4,9,2020,84.8043
3351,5,9,2020,84.7916
3352,6,9,2020,84.7916
3353,7,9,2020,84.7916
3354,8,9,2020,84.8006
3355,9,9,2020,84.83735
3356,10,9,2020,84.85665
3357,11,9,2020,84.78285
3358,12,9,2020,84.80535
3359,13,9,2020,84.80535
3360,14,9,2020,84.80535
3361,15,9,2020,84.8108
3362,16,9,2020,84.88225
3363,17,9,2020,85.31915
3364,18,9,2020,85.34935
3365,19,9,2020,85.01875
3366,20,9,2020,85.01875
3367,21,9,2020,85.01875
3368,22,9,2020,84.9218
3369,23,9,2020,84.9313
3370,24,9,2020,84.8862
3371,25,9,2020,84.87799999999999
3372,26,9,2020,84.87175
3373,27,9,2020,84.87175
3374,28,9,2020,84.87175
3375,29,9,2020,84.87755
3376,30,9,2020,84.74635
3377,1,10,2020,84.6958
3378,2,10,2020,84.71045
3379,3,10,2020,84.74275
3380,4,10,2020,84.74275
3381,5,10,2020,84.74275
3382,6,10,2020,84.72925
3383,7,10,2020,84.6899
3384,8,10,2020,84.80015
3385,9,10,2020,84.7918
3386,10,10,2020,84.8004
3387,11,10,2020,84.8004
3388,12,10,2020,84.8004
3389,13,10,2020,84.809
3390,14,10,2020,84.79565
3391,15,10,2020,84.86105
3392,16,10,2020,84.8312
3393,17,10,2020,84.82645
3394,18,10,2020,84.82645
3395,19,10,2020,84.82645
3396,20,10,2020,84.8177
3397,21,10,2020,84.7137
3398,22,10,2020,84.71645
3399,23,10,2020,84.75585
3400,24,10,2020,84.79285
3401,25,10,2020,84.79285
3402,26,10,2020,84.79285
3403,27,10,2020,84.7996
3404,28,10,2020,84.7992
3405,29,10,2020,84.807
3406,30,10,2020,84.7836
3407,31,10,2020,84.8219
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
